timestamp,image_id,model,task,raw_answer,finish_reason,completion_tokens
2026-06-09T11:53:07+00:00,g0047,alibaba/qwen-3.6-35b-a3b,nodes,5,stop,2
2026-06-09T11:53:07+00:00,g0047,alibaba/qwen-3.6-35b-a3b,edges,6,stop,2
2026-06-09T11:53:08+00:00,g0047,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T11:53:08+00:00,g0048,google/gemma-4-26b-a4b,nodes,5,stop,2
2026-06-09T11:53:08+00:00,g0048,google/gemma-4-26b-a4b,edges,6,stop,2
2026-06-09T11:53:08+00:00,g0048,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T11:53:09+00:00,g0048,alibaba/qwen-3.6-35b-a3b,nodes,5,stop,2
2026-06-09T11:53:09+00:00,g0048,alibaba/qwen-3.6-35b-a3b,edges,5,stop,2
2026-06-09T11:53:09+00:00,g0048,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T11:53:09+00:00,g0049,google/gemma-4-26b-a4b,nodes,5,stop,2
2026-06-09T11:53:10+00:00,g0049,google/gemma-4-26b-a4b,edges,4,stop,2
2026-06-09T11:53:10+00:00,g0049,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T11:53:10+00:00,g0049,alibaba/qwen-3.6-35b-a3b,nodes,5,stop,2
2026-06-09T11:53:10+00:00,g0049,alibaba/qwen-3.6-35b-a3b,edges,5,stop,2
2026-06-09T11:53:10+00:00,g0049,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T11:53:11+00:00,g0050,google/gemma-4-26b-a4b,nodes,5,stop,2
2026-06-09T11:53:11+00:00,g0050,google/gemma-4-26b-a4b,edges,6,stop,2
2026-06-09T11:53:11+00:00,g0050,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T11:53:11+00:00,g0050,alibaba/qwen-3.6-35b-a3b,nodes,5,stop,2
2026-06-09T11:53:11+00:00,g0050,alibaba/qwen-3.6-35b-a3b,edges,5,stop,2
2026-06-09T11:53:12+00:00,g0050,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T11:54:12+00:00,g0051,google/gemma-4-26b-a4b,nodes,6,stop,2
2026-06-09T11:54:12+00:00,g0051,google/gemma-4-26b-a4b,edges,5,stop,2
2026-06-09T11:54:12+00:00,g0051,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T11:54:13+00:00,g0051,alibaba/qwen-3.6-35b-a3b,nodes,6,stop,2
2026-06-09T11:54:13+00:00,g0051,alibaba/qwen-3.6-35b-a3b,edges,6,stop,2
2026-06-09T11:54:13+00:00,g0051,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T11:54:13+00:00,g0052,google/gemma-4-26b-a4b,nodes,6,stop,2
2026-06-09T11:54:14+00:00,g0052,google/gemma-4-26b-a4b,edges,6,stop,2
2026-06-09T11:54:14+00:00,g0052,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T11:54:14+00:00,g0052,alibaba/qwen-3.6-35b-a3b,nodes,6,stop,2
2026-06-09T11:54:15+00:00,g0052,alibaba/qwen-3.6-35b-a3b,edges,6,stop,2
2026-06-09T11:54:15+00:00,g0052,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T11:54:15+00:00,g0053,google/gemma-4-26b-a4b,nodes,6,stop,2
2026-06-09T11:54:15+00:00,g0053,google/gemma-4-26b-a4b,edges,5,stop,2
2026-06-09T11:54:15+00:00,g0053,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T11:54:16+00:00,g0053,alibaba/qwen-3.6-35b-a3b,nodes,5,stop,2
2026-06-09T11:54:16+00:00,g0053,alibaba/qwen-3.6-35b-a3b,edges,6,stop,2
2026-06-09T11:54:16+00:00,g0053,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T11:54:17+00:00,g0054,google/gemma-4-26b-a4b,nodes,6,stop,2
2026-06-09T11:54:17+00:00,g0054,google/gemma-4-26b-a4b,edges,6,stop,2
2026-06-09T11:54:17+00:00,g0054,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T11:54:17+00:00,g0054,alibaba/qwen-3.6-35b-a3b,nodes,6,stop,2
2026-06-09T11:54:17+00:00,g0054,alibaba/qwen-3.6-35b-a3b,edges,6,stop,2
2026-06-09T11:54:18+00:00,g0054,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T11:54:18+00:00,g0055,google/gemma-4-26b-a4b,nodes,6,stop,2
2026-06-09T11:54:18+00:00,g0055,google/gemma-4-26b-a4b,edges,5,stop,2
2026-06-09T11:54:18+00:00,g0055,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T11:54:19+00:00,g0055,alibaba/qwen-3.6-35b-a3b,nodes,6,stop,2
2026-06-09T11:54:19+00:00,g0055,alibaba/qwen-3.6-35b-a3b,edges,6,stop,2
2026-06-09T11:54:19+00:00,g0055,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T11:55:20+00:00,g0056,google/gemma-4-26b-a4b,nodes,6,stop,2
2026-06-09T11:55:20+00:00,g0056,google/gemma-4-26b-a4b,edges,7,stop,2
2026-06-09T11:55:20+00:00,g0056,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T11:55:20+00:00,g0056,alibaba/qwen-3.6-35b-a3b,nodes,6,stop,2
2026-06-09T11:55:20+00:00,g0056,alibaba/qwen-3.6-35b-a3b,edges,6,stop,2
2026-06-09T11:55:21+00:00,g0056,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T11:55:21+00:00,g0057,google/gemma-4-26b-a4b,nodes,6,stop,2
2026-06-09T11:55:21+00:00,g0057,google/gemma-4-26b-a4b,edges,6,stop,2
2026-06-09T11:55:21+00:00,g0057,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T11:55:21+00:00,g0057,alibaba/qwen-3.6-35b-a3b,nodes,6,stop,2
2026-06-09T11:55:22+00:00,g0057,alibaba/qwen-3.6-35b-a3b,edges,6,stop,2
2026-06-09T11:55:22+00:00,g0057,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T11:55:22+00:00,g0058,google/gemma-4-26b-a4b,nodes,6,stop,2
2026-06-09T11:55:22+00:00,g0058,google/gemma-4-26b-a4b,edges,6,stop,2
2026-06-09T11:55:22+00:00,g0058,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T11:55:23+00:00,g0058,alibaba/qwen-3.6-35b-a3b,nodes,6,stop,2
2026-06-09T11:55:23+00:00,g0058,alibaba/qwen-3.6-35b-a3b,edges,6,stop,2
2026-06-09T11:55:23+00:00,g0058,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T11:55:23+00:00,g0059,google/gemma-4-26b-a4b,nodes,5,stop,2
2026-06-09T11:55:23+00:00,g0059,google/gemma-4-26b-a4b,edges,6,stop,2
2026-06-09T11:55:24+00:00,g0059,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T11:55:24+00:00,g0059,alibaba/qwen-3.6-35b-a3b,nodes,6,stop,2
2026-06-09T11:55:24+00:00,g0059,alibaba/qwen-3.6-35b-a3b,edges,6,stop,2
2026-06-09T11:55:24+00:00,g0059,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T11:55:25+00:00,g0060,google/gemma-4-26b-a4b,nodes,6,stop,2
2026-06-09T11:55:25+00:00,g0060,google/gemma-4-26b-a4b,edges,7,stop,2
2026-06-09T11:55:25+00:00,g0060,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T11:55:25+00:00,g0060,alibaba/qwen-3.6-35b-a3b,nodes,6,stop,2
2026-06-09T11:55:25+00:00,g0060,alibaba/qwen-3.6-35b-a3b,edges,6,stop,2
2026-06-09T11:55:25+00:00,g0060,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T11:56:26+00:00,g0061,google/gemma-4-26b-a4b,nodes,7,stop,2
2026-06-09T11:56:26+00:00,g0061,google/gemma-4-26b-a4b,edges,7,stop,2
2026-06-09T11:56:26+00:00,g0061,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T11:56:26+00:00,g0061,alibaba/qwen-3.6-35b-a3b,nodes,6,stop,2
2026-06-09T11:56:27+00:00,g0061,alibaba/qwen-3.6-35b-a3b,edges,7,stop,2
2026-06-09T11:56:27+00:00,g0061,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T11:56:27+00:00,g0062,google/gemma-4-26b-a4b,nodes,7,stop,2
2026-06-09T11:56:27+00:00,g0062,google/gemma-4-26b-a4b,edges,7,stop,2
2026-06-09T11:56:27+00:00,g0062,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T11:56:28+00:00,g0062,alibaba/qwen-3.6-35b-a3b,nodes,7,stop,2
2026-06-09T11:56:28+00:00,g0062,alibaba/qwen-3.6-35b-a3b,edges,7,stop,2
2026-06-09T11:56:28+00:00,g0062,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T11:56:28+00:00,g0063,google/gemma-4-26b-a4b,nodes,7,stop,2
2026-06-09T11:56:28+00:00,g0063,google/gemma-4-26b-a4b,edges,6,stop,2
2026-06-09T11:56:29+00:00,g0063,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T11:56:29+00:00,g0063,alibaba/qwen-3.6-35b-a3b,nodes,7,stop,2
2026-06-09T11:56:29+00:00,g0063,alibaba/qwen-3.6-35b-a3b,edges,6,stop,2
2026-06-09T11:56:29+00:00,g0063,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T11:56:30+00:00,g0064,google/gemma-4-26b-a4b,nodes,7,stop,2
2026-06-09T11:56:30+00:00,g0064,google/gemma-4-26b-a4b,edges,7,stop,2
2026-06-09T11:56:30+00:00,g0064,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T11:56:30+00:00,g0064,alibaba/qwen-3.6-35b-a3b,nodes,7,stop,2
2026-06-09T11:56:30+00:00,g0064,alibaba/qwen-3.6-35b-a3b,edges,6,stop,2
2026-06-09T11:56:30+00:00,g0064,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T11:56:31+00:00,g0065,google/gemma-4-26b-a4b,nodes,7,stop,2
2026-06-09T11:56:31+00:00,g0065,google/gemma-4-26b-a4b,edges,7,stop,2
2026-06-09T11:56:31+00:00,g0065,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T11:56:31+00:00,g0065,alibaba/qwen-3.6-35b-a3b,nodes,7,stop,2
2026-06-09T11:56:32+00:00,g0065,alibaba/qwen-3.6-35b-a3b,edges,7,stop,2
2026-06-09T11:56:32+00:00,g0065,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T11:57:32+00:00,g0066,google/gemma-4-26b-a4b,nodes,7,stop,2
2026-06-09T11:57:32+00:00,g0066,google/gemma-4-26b-a4b,edges,6,stop,2
2026-06-09T11:57:32+00:00,g0066,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T11:57:33+00:00,g0066,alibaba/qwen-3.6-35b-a3b,nodes,6,stop,2
2026-06-09T11:57:33+00:00,g0066,alibaba/qwen-3.6-35b-a3b,edges,7,stop,2
2026-06-09T11:57:33+00:00,g0066,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T11:57:34+00:00,g0067,google/gemma-4-26b-a4b,nodes,7,stop,2
2026-06-09T11:57:34+00:00,g0067,google/gemma-4-26b-a4b,edges,5,stop,2
2026-06-09T11:57:34+00:00,g0067,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T11:57:34+00:00,g0067,alibaba/qwen-3.6-35b-a3b,nodes,7,stop,2
2026-06-09T11:57:35+00:00,g0067,alibaba/qwen-3.6-35b-a3b,edges,7,stop,2
2026-06-09T11:57:35+00:00,g0067,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T11:57:35+00:00,g0068,google/gemma-4-26b-a4b,nodes,7,stop,2
2026-06-09T11:57:35+00:00,g0068,google/gemma-4-26b-a4b,edges,8,stop,2
2026-06-09T11:57:35+00:00,g0068,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T11:57:36+00:00,g0068,alibaba/qwen-3.6-35b-a3b,nodes,7,stop,2
2026-06-09T11:57:36+00:00,g0068,alibaba/qwen-3.6-35b-a3b,edges,7,stop,2
2026-06-09T11:57:36+00:00,g0068,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T11:57:37+00:00,g0069,google/gemma-4-26b-a4b,nodes,7,stop,2
2026-06-09T11:57:37+00:00,g0069,google/gemma-4-26b-a4b,edges,7,stop,2
2026-06-09T11:57:37+00:00,g0069,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T11:57:37+00:00,g0069,alibaba/qwen-3.6-35b-a3b,nodes,6,stop,2
2026-06-09T11:57:38+00:00,g0069,alibaba/qwen-3.6-35b-a3b,edges,6,stop,2
2026-06-09T11:57:38+00:00,g0069,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T11:57:38+00:00,g0070,google/gemma-4-26b-a4b,nodes,8,stop,2
2026-06-09T11:57:38+00:00,g0070,google/gemma-4-26b-a4b,edges,7,stop,2
2026-06-09T11:57:38+00:00,g0070,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T11:57:39+00:00,g0070,alibaba/qwen-3.6-35b-a3b,nodes,7,stop,2
2026-06-09T11:57:39+00:00,g0070,alibaba/qwen-3.6-35b-a3b,edges,7,stop,2
2026-06-09T11:57:39+00:00,g0070,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T11:58:40+00:00,g0071,google/gemma-4-26b-a4b,nodes,8,stop,2
2026-06-09T11:58:40+00:00,g0071,google/gemma-4-26b-a4b,edges,8,stop,2
2026-06-09T11:58:40+00:00,g0071,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T11:58:40+00:00,g0071,alibaba/qwen-3.6-35b-a3b,nodes,8,stop,2
2026-06-09T11:58:40+00:00,g0071,alibaba/qwen-3.6-35b-a3b,edges,8,stop,2
2026-06-09T11:58:41+00:00,g0071,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T11:58:41+00:00,g0072,google/gemma-4-26b-a4b,nodes,8,stop,2
2026-06-09T11:58:41+00:00,g0072,google/gemma-4-26b-a4b,edges,8,stop,2
2026-06-09T11:58:41+00:00,g0072,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T11:58:42+00:00,g0072,alibaba/qwen-3.6-35b-a3b,nodes,8,stop,2
2026-06-09T11:58:42+00:00,g0072,alibaba/qwen-3.6-35b-a3b,edges,8,stop,2
2026-06-09T11:58:42+00:00,g0072,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T11:58:42+00:00,g0073,google/gemma-4-26b-a4b,nodes,8,stop,2
2026-06-09T11:58:43+00:00,g0073,google/gemma-4-26b-a4b,edges,9,stop,2
2026-06-09T11:58:43+00:00,g0073,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T11:58:43+00:00,g0073,alibaba/qwen-3.6-35b-a3b,nodes,8,stop,2
2026-06-09T11:58:43+00:00,g0073,alibaba/qwen-3.6-35b-a3b,edges,7,stop,2
2026-06-09T11:58:44+00:00,g0073,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T11:58:44+00:00,g0074,google/gemma-4-26b-a4b,nodes,9,stop,2
2026-06-09T11:58:44+00:00,g0074,google/gemma-4-26b-a4b,edges,9,stop,2
2026-06-09T11:58:44+00:00,g0074,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T11:58:45+00:00,g0074,alibaba/qwen-3.6-35b-a3b,nodes,8,stop,2
2026-06-09T11:58:45+00:00,g0074,alibaba/qwen-3.6-35b-a3b,edges,7,stop,2
2026-06-09T11:58:45+00:00,g0074,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T11:58:45+00:00,g0075,google/gemma-4-26b-a4b,nodes,9,stop,2
2026-06-09T11:58:46+00:00,g0075,google/gemma-4-26b-a4b,edges,10,stop,3
2026-06-09T11:58:46+00:00,g0075,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T11:58:46+00:00,g0075,alibaba/qwen-3.6-35b-a3b,nodes,7,stop,2
2026-06-09T11:58:46+00:00,g0075,alibaba/qwen-3.6-35b-a3b,edges,7,stop,2
2026-06-09T11:58:47+00:00,g0075,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T11:59:47+00:00,g0076,google/gemma-4-26b-a4b,nodes,8,stop,2
2026-06-09T11:59:47+00:00,g0076,google/gemma-4-26b-a4b,edges,7,stop,2
2026-06-09T11:59:47+00:00,g0076,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T11:59:48+00:00,g0076,alibaba/qwen-3.6-35b-a3b,nodes,8,stop,2
2026-06-09T11:59:48+00:00,g0076,alibaba/qwen-3.6-35b-a3b,edges,7,stop,2
2026-06-09T11:59:48+00:00,g0076,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T11:59:48+00:00,g0077,google/gemma-4-26b-a4b,nodes,8,stop,2
2026-06-09T11:59:49+00:00,g0077,google/gemma-4-26b-a4b,edges,8,stop,2
2026-06-09T11:59:49+00:00,g0077,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T11:59:49+00:00,g0077,alibaba/qwen-3.6-35b-a3b,nodes,8,stop,2
2026-06-09T11:59:49+00:00,g0077,alibaba/qwen-3.6-35b-a3b,edges,7,stop,2
2026-06-09T11:59:50+00:00,g0077,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T11:59:50+00:00,g0078,google/gemma-4-26b-a4b,nodes,7,stop,2
2026-06-09T11:59:50+00:00,g0078,google/gemma-4-26b-a4b,edges,7,stop,2
2026-06-09T11:59:50+00:00,g0078,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T11:59:51+00:00,g0078,alibaba/qwen-3.6-35b-a3b,nodes,7,stop,2
2026-06-09T11:59:51+00:00,g0078,alibaba/qwen-3.6-35b-a3b,edges,7,stop,2
2026-06-09T11:59:51+00:00,g0078,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T11:59:51+00:00,g0079,google/gemma-4-26b-a4b,nodes,8,stop,2
2026-06-09T11:59:51+00:00,g0079,google/gemma-4-26b-a4b,edges,8,stop,2
2026-06-09T11:59:51+00:00,g0079,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T11:59:52+00:00,g0079,alibaba/qwen-3.6-35b-a3b,nodes,8,stop,2
2026-06-09T11:59:52+00:00,g0079,alibaba/qwen-3.6-35b-a3b,edges,7,stop,2
2026-06-09T11:59:52+00:00,g0079,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T11:59:53+00:00,g0080,google/gemma-4-26b-a4b,nodes,8,stop,2
2026-06-09T11:59:53+00:00,g0080,google/gemma-4-26b-a4b,edges,8,stop,2
2026-06-09T11:59:53+00:00,g0080,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T11:59:53+00:00,g0080,alibaba/qwen-3.6-35b-a3b,nodes,8,stop,2
2026-06-09T11:59:54+00:00,g0080,alibaba/qwen-3.6-35b-a3b,edges,8,stop,2
2026-06-09T11:59:54+00:00,g0080,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T12:00:54+00:00,g0081,google/gemma-4-26b-a4b,nodes,8,stop,2
2026-06-09T12:00:54+00:00,g0081,google/gemma-4-26b-a4b,edges,8,stop,2
2026-06-09T12:00:55+00:00,g0081,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T12:00:55+00:00,g0081,alibaba/qwen-3.6-35b-a3b,nodes,8,stop,2
2026-06-09T12:00:55+00:00,g0081,alibaba/qwen-3.6-35b-a3b,edges,8,stop,2
2026-06-09T12:00:55+00:00,g0081,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T12:00:56+00:00,g0082,google/gemma-4-26b-a4b,nodes,9,stop,2
2026-06-09T12:00:56+00:00,g0082,google/gemma-4-26b-a4b,edges,9,stop,2
2026-06-09T12:00:56+00:00,g0082,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T12:00:56+00:00,g0082,alibaba/qwen-3.6-35b-a3b,nodes,9,stop,2
2026-06-09T12:00:56+00:00,g0082,alibaba/qwen-3.6-35b-a3b,edges,10,stop,3
2026-06-09T12:00:57+00:00,g0082,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T12:00:57+00:00,g0083,google/gemma-4-26b-a4b,nodes,9,stop,2
2026-06-09T12:00:57+00:00,g0083,google/gemma-4-26b-a4b,edges,8,stop,2
2026-06-09T12:00:57+00:00,g0083,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T12:00:57+00:00,g0083,alibaba/qwen-3.6-35b-a3b,nodes,9,stop,2
2026-06-09T12:00:58+00:00,g0083,alibaba/qwen-3.6-35b-a3b,edges,10,stop,3
2026-06-09T12:00:58+00:00,g0083,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T12:00:58+00:00,g0084,google/gemma-4-26b-a4b,nodes,10,stop,3
2026-06-09T12:00:58+00:00,g0084,google/gemma-4-26b-a4b,edges,9,stop,2
2026-06-09T12:00:58+00:00,g0084,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T12:00:59+00:00,g0084,alibaba/qwen-3.6-35b-a3b,nodes,9,stop,2
2026-06-09T12:00:59+00:00,g0084,alibaba/qwen-3.6-35b-a3b,edges,9,stop,2
2026-06-09T12:00:59+00:00,g0084,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T12:01:00+00:00,g0085,google/gemma-4-26b-a4b,nodes,9,stop,2
2026-06-09T12:01:00+00:00,g0085,google/gemma-4-26b-a4b,edges,10,stop,3
2026-06-09T12:01:00+00:00,g0085,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T12:01:00+00:00,g0085,alibaba/qwen-3.6-35b-a3b,nodes,8,stop,2
2026-06-09T12:01:01+00:00,g0085,alibaba/qwen-3.6-35b-a3b,edges,8,stop,2
2026-06-09T12:01:01+00:00,g0085,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T12:02:01+00:00,g0086,google/gemma-4-26b-a4b,nodes,9,stop,2
2026-06-09T12:02:01+00:00,g0086,google/gemma-4-26b-a4b,edges,8,stop,2
2026-06-09T12:02:02+00:00,g0086,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T12:02:02+00:00,g0086,alibaba/qwen-3.6-35b-a3b,nodes,9,stop,2
2026-06-09T12:02:02+00:00,g0086,alibaba/qwen-3.6-35b-a3b,edges,10,stop,3
2026-06-09T12:02:02+00:00,g0086,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T12:02:03+00:00,g0087,google/gemma-4-26b-a4b,nodes,8,stop,2
2026-06-09T12:02:03+00:00,g0087,google/gemma-4-26b-a4b,edges,9,stop,2
2026-06-09T12:02:03+00:00,g0087,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T12:02:03+00:00,g0087,alibaba/qwen-3.6-35b-a3b,nodes,8,stop,2
2026-06-09T12:02:04+00:00,g0087,alibaba/qwen-3.6-35b-a3b,edges,8,stop,2
2026-06-09T12:02:04+00:00,g0087,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T12:02:04+00:00,g0088,google/gemma-4-26b-a4b,nodes,9,stop,2
2026-06-09T12:02:05+00:00,g0088,google/gemma-4-26b-a4b,edges,8,stop,2
2026-06-09T12:02:05+00:00,g0088,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T12:02:05+00:00,g0088,alibaba/qwen-3.6-35b-a3b,nodes,9,stop,2
2026-06-09T12:02:05+00:00,g0088,alibaba/qwen-3.6-35b-a3b,edges,8,stop,2
2026-06-09T12:02:05+00:00,g0088,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T12:02:06+00:00,g0089,google/gemma-4-26b-a4b,nodes,10,stop,3
2026-06-09T12:02:06+00:00,g0089,google/gemma-4-26b-a4b,edges,9,stop,2
2026-06-09T12:02:06+00:00,g0089,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T12:02:07+00:00,g0089,alibaba/qwen-3.6-35b-a3b,nodes,8,stop,2
2026-06-09T12:02:07+00:00,g0089,alibaba/qwen-3.6-35b-a3b,edges,8,stop,2
2026-06-09T12:02:07+00:00,g0089,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T12:02:08+00:00,g0090,google/gemma-4-26b-a4b,nodes,9,stop,2
2026-06-09T12:02:08+00:00,g0090,google/gemma-4-26b-a4b,edges,7,stop,2
2026-06-09T12:02:08+00:00,g0090,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T12:02:08+00:00,g0090,alibaba/qwen-3.6-35b-a3b,nodes,9,stop,2
2026-06-09T12:02:08+00:00,g0090,alibaba/qwen-3.6-35b-a3b,edges,8,stop,2
2026-06-09T12:02:09+00:00,g0090,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T12:03:09+00:00,g0091,google/gemma-4-26b-a4b,nodes,10,stop,3
2026-06-09T12:03:09+00:00,g0091,google/gemma-4-26b-a4b,edges,8,stop,2
2026-06-09T12:03:09+00:00,g0091,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T12:03:10+00:00,g0091,alibaba/qwen-3.6-35b-a3b,nodes,9,stop,2
2026-06-09T12:03:10+00:00,g0091,alibaba/qwen-3.6-35b-a3b,edges,10,stop,3
2026-06-09T12:03:10+00:00,g0091,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T12:03:10+00:00,g0092,google/gemma-4-26b-a4b,nodes,10,stop,3
2026-06-09T12:03:11+00:00,g0092,google/gemma-4-26b-a4b,edges,7,stop,2
2026-06-09T12:03:11+00:00,g0092,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T12:03:11+00:00,g0092,alibaba/qwen-3.6-35b-a3b,nodes,10,stop,3
2026-06-09T12:03:11+00:00,g0092,alibaba/qwen-3.6-35b-a3b,edges,10,stop,3
2026-06-09T12:03:12+00:00,g0092,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T12:03:12+00:00,g0093,google/gemma-4-26b-a4b,nodes,9,stop,2
2026-06-09T12:03:12+00:00,g0093,google/gemma-4-26b-a4b,edges,9,stop,2
2026-06-09T12:03:12+00:00,g0093,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T12:03:12+00:00,g0093,alibaba/qwen-3.6-35b-a3b,nodes,10,stop,3
2026-06-09T12:03:13+00:00,g0093,alibaba/qwen-3.6-35b-a3b,edges,10,stop,3
2026-06-09T12:03:13+00:00,g0093,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T12:03:13+00:00,g0094,google/gemma-4-26b-a4b,nodes,9,stop,2
2026-06-09T12:03:13+00:00,g0094,google/gemma-4-26b-a4b,edges,8,stop,2
2026-06-09T12:03:13+00:00,g0094,google/gemma-4-26b-a4b,directed,urettet,stop,3
